splus-filters/uJAVA.dat,splus-filters/F0378.dat,splus-filters/F0395.dat,splus-filters/F0410.dat,splus-filters/F0430.dat,splus-filters/gSDSS.dat,splus-filters/F0515.dat,splus-filters/rSDSS.dat,splus-filters/F0660.dat,splus-filters/iSDSS.dat,splus-filters/F0861.dat,splus-filters/zSDSS.dat
1.620510079754123822e+01,1.571718719555066635e+01,1.517830762978940307e+01,1.504600144429566022e+01,1.487931938398132381e+01,1.467010092687412559e+01,1.449332537536040810e+01,1.419880173745309726e+01,1.414901040457508152e+01,1.392899927094511092e+01,1.381581901293741943e+01,1.378810615170544018e+01
1.688906018202942860e+01,1.637160847870764613e+01,1.581396840818208638e+01,1.566487421115240686e+01,1.547844410995127440e+01,1.522448780592845985e+01,1.502176562356636857e+01,1.465901367368833697e+01,1.459171859852461672e+01,1.432812671759796608e+01,1.418393563039148297e+01,1.414678114661135844e+01
1.350807871695020346e+01,1.312957774955044421e+01,1.274376063945150328e+01,1.264117076005137186e+01,1.254455933472226370e+01,1.243541253951646830e+01,1.233420984918596908e+01,1.221839227400792005e+01,1.221290140334866159e+01,1.212588127058969256e+01,1.211769860819655698e+01,1.212141957712172591e+01
1.419265771019073163e+01,1.378457529123979164e+01,1.337969993347092590e+01,1.326028092723603713e+01,1.314388405279841798e+01,1.299304447673578800e+01,1.286287202109165584e+01,1.267996957695230442e+01,1.265612639630514913e+01,1.252576106526508504e+01,1.248588760367890593e+01,1.248086902654674013e+01
1.487669708136696478e+01,1.443940972735573958e+01,1.401552999433132563e+01,1.387927622737630706e+01,1.374310783229335264e+01,1.354939286237363483e+01,1.339144398741994202e+01,1.314105325895118348e+01,1.309911538430964306e+01,1.292538121749585933e+01,1.285405610171378221e+01,1.284012115560044798e+01
1.556029457827870210e+01,1.509414200025168107e+01,1.465129400859263775e+01,1.449819059022543222e+01,1.434225998954476999e+01,1.410449575832699587e+01,1.391995389201308519e+01,1.360165890749986950e+01,1.354194584663412293e+01,1.332474611761244709e+01,1.322220650288100963e+01,1.319917324973951445e+01
1.624350350044936775e+01,1.574880544473490041e+01,1.528701598368693659e+01,1.511704319623296122e+01,1.494135749083567610e+01,1.465838269890342893e+01,1.444841892736666189e+01,1.406179771403797396e+01,1.398466941365533422e+01,1.372385894050608179e+01,1.359034051666515275e+01,1.355802079740564459e+01
1.692635374646873103e+01,1.640341830153456826e+01,1.592270926426506783e+01,1.573584489013014398e+01,1.554041015523720937e+01,1.521107865996715525e+01,1.497684959557630613e+01,1.452147802059678305e+01,1.442732047354800962e+01,1.412272204535417153e+01,1.395845936028357848e+01,1.391665694335811132e+01
1.380348726384039715e+01,1.344644987741355813e+01,1.307534354402317867e+01,1.284441495340580097e+01,1.271722100923331844e+01,1.256545803167658271e+01,1.245286252367029967e+01,1.228178789385678904e+01,1.226652502830737923e+01,1.214537527808562878e+01,1.210089444827313976e+01,1.207132953308088297e+01
1.448894606690624620e+01,1.410197791513376053e+01,1.371139932660114802e+01,1.346342505238331277e+01,1.331671644015256639e+01,1.312205870373848704e+01,1.298195760875131022e+01,1.274316855325068509e+01,1.270968789595282722e+01,1.254490070780801680e+01,1.246910430241071488e+01,1.243036849484376738e+01
1.517376659561223740e+01,1.475709455192188990e+01,1.434726854292685694e+01,1.408228984876391898e+01,1.391609045917522813e+01,1.367736723627188233e+01,1.351080944834099462e+01,1.320405045278521960e+01,1.315263407906847881e+01,1.294416181001819943e+01,1.283729113759258844e+01,1.278920249115053132e+01
1.585808873185450985e+01,1.541197301663656027e+01,1.498302884004410096e+01,1.470105675831557157e+01,1.451538117730748034e+01,1.423143825204911472e+01,1.403950601393491304e+01,1.366445151846127182e+01,1.359543460175582119e+01,1.334316456651338534e+01,1.320545808737095861e+01,1.314783062360254995e+01
1.654198827047575904e+01,1.606670804684967990e+01,1.561872337095339880e+01,1.531975257251089140e+01,1.511461062392682742e+01,1.478431138761265196e+01,1.456810096747466510e+01,1.412438448068319907e+01,1.403813678969170731e+01,1.374191327187270950e+01,1.357360738329590966e+01,1.350624979822842953e+01
1.722550707946411208e+01,1.672135143179044192e+01,1.625437611266486115e+01,1.593839243066110178e+01,1.571379153153121955e+01,1.533601775723851368e+01,1.509662702908384979e+01,1.458385870246487492e+01,1.448077216316541360e+01,1.414041108266039792e+01,1.394174061438654100e+01,1.386445437192205610e+01
1.406290347420620357e+01,1.369357179592433660e+01,1.330649429738734746e+01,1.302986658707692946e+01,1.287363691845683000e+01,1.270306698918652266e+01,1.257564568970644281e+01,1.238005914650627837e+01,1.236516373679792657e+01,1.223077232991361818e+01,1.217202280434757888e+01,1.214470823902652619e+01
1.474850914992644313e+01,1.434940584535634578e+01,1.394257997768557011e+01,1.364885370245921870e+01,1.347311920418953513e+01,1.325898404236722961e+01,1.310472495896876133e+01,1.284138702871960369e+01,1.280839114733761797e+01,1.263016428238153388e+01,1.254022553527087958e+01,1.250371549312142427e+01
1.543338675591710007e+01,1.500468393697944869e+01,1.457845949448312872e+01,1.426768557383742397e+01,1.407247550404767189e+01,1.381362230806137426e+01,1.363356087065667488e+01,1.330221365923436316e+01,1.325138092844804483e+01,1.302929124245391357e+01,1.290840502246308041e+01,1.286251559912422060e+01
1.611771719787997981e+01,1.565964466812570244e+01,1.521421920976687581e+01,1.488641396044000764e+01,1.467174599141366365e+01,1.436703798918276753e+01,1.416224143560945414e+01,1.376255804113955072e+01,1.369421106255468068e+01,1.342815960539102171e+01,1.327656447299341558e+01,1.322110823474200281e+01
1.680159813389727574e+01,1.631441856385687217e+01,1.584990712680910896e+01,1.550506811087320180e+01,1.527095389199835118e+01,1.491927171761150639e+01,1.469082033961081102e+01,1.422243363853147180e+01,1.413693352507823597e+01,1.382677396249603952e+01,1.364470617074376158e+01,1.357949075559596075e+01
1.748508309518458859e+01,1.696907697615205635e+01,1.648554992040311262e+01,1.612366455375216390e+01,1.587011263246439619e+01,1.547035524091805136e+01,1.521933031726607943e+01,1.468185031345393021e+01,1.457958294041562120e+01,1.422513768711312387e+01,1.401283174198647608e+01,1.393765790326141563e+01
1.433509388922601779e+01,1.396547032997490767e+01,1.359946024285154387e+01,1.329913053651720212e+01,1.312437673709030683e+01,1.291504835260515272e+01,1.277621872668405878e+01,1.251409947105602960e+01,1.247758979196783180e+01,1.232970828268932273e+01,1.225547768922819536e+01,1.221272439960857348e+01
1.502087877924236814e+01,1.462147205372304803e+01,1.423572514075901729e+01,1.391815814127345696e+01,1.372380985380719487e+01,1.346994178632371408e+01,1.330513557881953268e+01,1.297511097810638780e+01,1.292092953953718570e+01,1.272897234697575719e+01,1.262368082490576349e+01,1.257153189703304541e+01
1.570581722414150683e+01,1.527685980569618529e+01,1.487174775210649535e+01,1.453699924896093698e+01,1.432309324810429096e+01,1.402357419417671558e+01,1.383387328059217403e+01,1.343561521896468669e+01,1.336399121219614194e+01,1.312797026981608006e+01,1.299185991788796635e+01,1.293013001917610261e+01
1.639014567807218370e+01,1.593189832471080969e+01,1.550763035417767277e+01,1.515571922401758620e+01,1.492227714452307019e+01,1.457600329138007389e+01,1.436249469118546251e+01,1.389563399532205246e+01,1.380686622642387995e+01,1.352670883997202900e+01,1.336001839772872479e+01,1.328851896925092113e+01
1.707399118764363877e+01,1.658673249209555323e+01,1.614342984789130853e+01,1.577435501767510395e+01,1.552139057033179448e+01,1.512727056326926167e+01,1.489103818780488986e+01,1.435518268284050158e+01,1.424961554270125141e+01,1.392519292795262764e+01,1.372815870681422190e+01,1.364669654943664590e+01
1.775742282974630015e+01,1.724144152935719276e+01,1.677917787828659968e+01,1.639292751794386760e+01,1.612045030050196459e+01,1.567740829473502195e+01,1.541952719468734934e+01,1.481427246184900248e+01,1.469227978832322812e+01,1.432342610778642289e+01,1.409628258432844383e+01,1.400465792717468894e+01
1.259703123086916499e+01,1.235091129559417489e+01,1.195690108495298354e+01,1.193250443796892846e+01,1.187033645821528260e+01,1.188387514145938262e+01,1.186705978357882607e+01,1.181795779707933214e+01,1.118004898667018843e+01,1.194418688215979607e+01,1.198198334547133648e+01,1.198448358658219881e+01
1.341466467820396424e+01,1.308747154831064030e+01,1.266500910765430810e+01,1.262021222834001399e+01,1.253666617802908512e+01,1.250381158618257693e+01,1.244966684491473963e+01,1.234962506394164627e+01,1.184922384455446753e+01,1.237818768641689893e+01,1.237738682927597900e+01,1.237278210595201067e+01
1.417692298641090964e+01,1.378956664503157903e+01,1.334314498014640016e+01,1.328006190483791293e+01,1.317668637717278379e+01,1.309997140242249536e+01,1.301269464218394667e+01,1.286018215030144241e+01,1.247391296308271968e+01,1.280210739259418595e+01,1.276536468442589900e+01,1.275327105264271488e+01
1.490504012295071057e+01,1.447095515802301868e+01,1.400316444022890927e+01,1.392283533643389681e+01,1.380020479562544544e+01,1.368060565441999721e+01,1.356289079155669874e+01,1.335525087756127682e+01,1.305714183386708704e+01,1.321868843392325310e+01,1.314784773806138851e+01,1.312783355795364137e+01
1.561334910720365521e+01,1.514038965673567994e+01,1.465261135041174789e+01,1.455547531563438746e+01,1.441369160836270247e+01,1.425116782010237948e+01,1.410487874154021348e+01,1.383921842720326545e+01,1.360452796478786475e+01,1.362997304208208327e+01,1.352630539505328677e+01,1.349793517020684952e+01
1.631051547356561215e+01,1.580307807849388446e+01,1.529601306814439887e+01,1.518221271917900417e+01,1.502119220329706728e+01,1.481511454456303589e+01,1.464169559275181065e+01,1.431533662875074420e+01,1.412289101263997004e+01,1.403744724571101266e+01,1.390183528218104136e+01,1.386467484044412224e+01
1.261317763132920966e+01,1.231903333284459912e+01,1.195952122683933716e+01,1.192007948990062083e+01,1.185057221645353387e+01,1.181709661998254113e+01,1.171273010135536374e+01,1.171206789902783818e+01,1.117643300178224486e+01,1.177231593075499028e+01,1.178974907782093773e+01,1.178590129458846114e+01
1.342693978854534187e+01,1.306937455001207304e+01,1.266708184367245771e+01,1.260120346721517670e+01,1.250837231170287644e+01,1.243086039427763545e+01,1.231236064777434258e+01,1.222504469814360739e+01,1.181055325762656771e+01,1.219236727153380961e+01,1.217202703986589007e+01,1.216133404481074898e+01
1.418656566681284126e+01,1.378003805529194103e+01,1.334486667325630016e+01,1.325692297512983053e+01,1.314297115928575543e+01,1.302272515974092038e+01,1.288668991136414554e+01,1.272187955410571369e+01,1.240230218071871526e+01,1.260616202310365530e+01,1.255034189902600339e+01,1.253223918287092253e+01
1.491293961173239246e+01,1.446647986015860177e+01,1.400467024671061189e+01,1.389719563302444350e+01,1.376316889595267945e+01,1.360030352506997353e+01,1.344413627262878386e+01,1.320711427513630731e+01,1.295684870705318481e+01,1.301546248360025793e+01,1.292577529343292930e+01,1.289973235588154488e+01
1.562006074933184330e+01,1.513880866764806576e+01,1.465398703585371187e+01,1.452834665719974616e+01,1.437466765422417403e+01,1.416859139269761236e+01,1.399067117995957155e+01,1.368413495040175754e+01,1.348087296000745461e+01,1.342153641892365634e+01,1.329912393040344121e+01,1.326465830468502638e+01
1.631636119066354595e+01,1.580313387295726280e+01,1.529731058357031692e+01,1.515419941206975629e+01,1.498099436422860542e+01,1.473074608243984862e+01,1.453029755961792979e+01,1.415537506268091938e+01,1.398122246504297017e+01,1.382528383964560525e+01,1.367096910144261734e+01,1.362763485535788099e+01
1.263919578417443468e+01,1.219017480387278773e+01,1.200988421602522216e+01,1.194752618217633788e+01,1.187125977863680326e+01,1.175317289558959821e+01,1.143732241292799223e+01,1.166134270670321804e+01,1.121429967526310101e+01,1.166938150759451354e+01,1.166124331698821415e+01,1.161381194489869806e+01
1.347334087558657423e+01,1.303385031616619649e+01,1.274642202044714345e+01,1.264033941831558927e+01,1.253655106648117190e+01,1.239184613372036203e+01,1.212653400003323334e+01,1.217600307225727541e+01,1.182868818424846502e+01,1.209323584240310190e+01,1.204591452417587227e+01,1.199480798100776546e+01
1.424674819710107165e+01,1.380747800867055908e+01,1.344243809140667345e+01,1.330329398941579022e+01,1.317588416870539270e+01,1.300049234905828932e+01,1.276605387417298410e+01,1.267390059380687894e+01,1.240278107341919345e+01,1.250962122447761082e+01,1.242598151775342252e+01,1.236980721215849677e+01
1.498172599955641893e+01,1.453299008600955666e+01,1.411312151045309271e+01,1.394784550397737455e+01,1.379898101887272865e+01,1.358885778293077884e+01,1.336820966825050228e+01,1.315976187871847891e+01,1.294261017034544814e+01,1.292063513111972917e+01,1.280269053068922069e+01,1.274026841199908056e+01
1.569400800286410380e+01,1.522830488457770493e+01,1.476872156661961277e+01,1.458144445097154396e+01,1.441223011428144041e+01,1.416381605498187746e+01,1.394415052940164834e+01,1.363711441232953270e+01,1.345507508285240483e+01,1.332779878916423222e+01,1.317696484134926926e+01,1.310730973320188575e+01
1.639337650223595588e+01,1.590573346218012496e+01,1.541559986450020325e+01,1.520865592642352304e+01,1.501961390864462054e+01,1.472993521654431071e+01,1.450258259785182879e+01,1.410849251054274056e+01,1.394676295345420591e+01,1.373219772881986067e+01,1.354948090164985963e+01,1.347176438465586834e+01
1.272675152661814657e+01,1.223353521782451914e+01,1.212483405333407127e+01,1.205007589545777869e+01,1.196853143277589560e+01,1.185396264628154306e+01,1.154474281527525825e+01,1.174526499865046425e+01,1.126635175522118892e+01,1.175627324807521568e+01,1.174895148076916662e+01,1.169456892453712094e+01
1.357907712571153702e+01,1.310757663402294249e+01,1.286135193500507690e+01,1.274383916778849901e+01,1.263376491225640841e+01,1.249197588086464172e+01,1.223157204009947385e+01,1.226332449925398471e+01,1.189083176110773543e+01,1.218164145213497385e+01,1.213424041658686470e+01,1.207816190747585772e+01
1.436476835323218104e+01,1.390373047777413440e+01,1.355735668604451583e+01,1.340739883219950990e+01,1.327306422672002206e+01,1.310014274919161004e+01,1.286923063222020325e+01,1.276376104003642986e+01,1.247390140005311032e+01,1.259908142871786474e+01,1.251475989537093803e+01,1.245513294151576211e+01
1.510730283117772821e+01,1.464412286656824058e+01,1.422803245395263083e+01,1.405231877749135627e+01,1.389614102861957257e+01,1.368817351828141504e+01,1.347004294577334527e+01,1.325146863366115646e+01,1.302117506183661710e+01,1.301081375581100552e+01,1.289179810712890095e+01,1.282707474721932606e+01
1.582397807109862420e+01,1.534852452421012892e+01,1.488362592245694493e+01,1.468613603709815685e+01,1.450937739387819470e+01,1.426290278307307169e+01,1.404506811767359586e+01,1.373013964901692852e+01,1.353946400100071834e+01,1.341845466705172463e+01,1.326631084142189287e+01,1.319521824873736726e+01
1.652582460405337983e+01,1.603123519323023416e+01,1.553049758660348267e+01,1.531347485358228333e+01,1.511675215689968432e+01,1.482886609413306012e+01,1.460289976785566957e+01,1.420244866693465902e+01,1.403550402420187915e+01,1.382316025558018246e+01,1.363899912003061310e+01,1.356048718146828058e+01
1.284193295081922237e+01,1.241220603045938198e+01,1.229865746261577364e+01,1.221146358407956534e+01,1.212442099264714379e+01,1.203545939931124131e+01,1.183262181672577107e+01,1.184418215574233990e+01,1.129154992675922564e+01,1.184239615629964071e+01,1.181765760837854806e+01,1.174523577107002659e+01
1.371879403603834113e+01,1.329108934392254504e+01,1.304186198798596941e+01,1.291655566616642226e+01,1.279955486826929523e+01,1.266985200872508521e+01,1.248191680622618982e+01,1.236935023959878954e+01,1.193321491936102952e+01,1.226892174818372006e+01,1.220388858262118426e+01,1.212986700873207546e+01
1.452139947871624237e+01,1.409097164106155908e+01,1.374225585756802026e+01,1.358734161312331246e+01,1.344518022687272030e+01,1.327500076895110048e+01,1.309129355033504005e+01,1.287496244071020790e+01,1.253195361717934198e+01,1.268714481718850173e+01,1.258509724410800779e+01,1.250756129236024172e+01
1.527445640675346006e+01,1.483389941751308250e+01,1.441564161246944487e+01,1.423665569924604846e+01,1.407212983975619913e+01,1.386067755487906616e+01,1.367225146902225852e+01,1.336630927097263744e+01,1.309250466601745622e+01,1.309938334492701095e+01,1.296263544174941451e+01,1.287998228679474089e+01
